id,color,comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潘***世,黑色,客户很满意，八台电视顺利，完美激活！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德***发,黑色,客户外喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***斗,黑色,快递帮忙装，苏宁超棒?????,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***子,黑色,快递大叔很好人，我比较信赖小米，希望会很好用,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***r,黑色,快递师傅帮忙检查，没问题才离开，服务绝对一流,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
割***清,黑色,快递师傅是我网购里遇到最好的一个，大热天耐心送到家还给安装好了。世界杯俄罗斯2-0沙特阿拉伯,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
我***7,黑色,快递员很给力，大家放心购买吧！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***n,黑色,快递员进门都不脱鞋的吗？？没看到我家全是地板？,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
厕***且,黑色,快递贼给力，送货上门，现场拆箱验收哈哈，电视比想象的大一些，放到卧室里正好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***9,黑色,垃圾骗子我要投诉你等着吧,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***e,黑色,连上无线不知道什么原因，就是看不了，问客服就绕来绕去让测这个测那个，但都是好的。一直找不到原因，最后过了会儿自己好了，也是醉了。感觉客服一点儿也不专业。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k***7,黑色,连续看了几天，电视很好，没有什么问题。后续使用后再追评，值得购买,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孙***1,黑色,买的第二台了，性价比超高，赞！！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
溪***木,黑色,买的第二台小米电视啦 挺好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d***y,黑色,买给爸妈房间用的 还可以,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***4,黑色,买了给家里人用的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
可***1,黑色,买了两台，划算，售后不错,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咪***咪,黑色,蛮好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***儿,黑色,满意，安装简单,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***i,黑色,满意好！清晰。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沭***点,黑色,满足预期，第二台小米电视了，老爸老妈说要换电视，第一个就是买小米，毕竟手机，电视，都用过，值得信赖！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
藕***肉,黑色,貌似还不错，给爸妈买的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叫***仔,黑色,目前感觉良好，没啥看不过的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x***g,黑色,奶茶店用，好用的不要不要的，没事就放点音乐动画片，哈哈,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大***斌,黑色,男朋友送的六一礼物，满满的爱，但是售后差的不要不要的。分辨率更加差,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吴***2,黑色,偶尔会有重影。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青***沙,黑色,拍了宝贝第二天就送到了  送到了家里 服务很好  自己安装的很简单    清晰度比我家里两千多的还好   反应很快  很不错的一款电视   值得拥有,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梦***了,黑色,朋友说很好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
企***线,黑色,品质很好 非常满意,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青***5,黑色,轻巧方便，老妈说电视很清晰,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n***f,黑色,清晰度不高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
老***好,黑色,清晰度高，性价比很高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美***6,黑色,清晰度很清晰，宝宝看的爱不释手,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***6,黑色,清晰度可以挺实惠的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
让***8,黑色,清昕,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刘***成,黑色,确实很清晰，非常满意！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
燕***游,黑色,商品非常好！画面清晰，老人家非常喜欢，尤其是快递小哥服务非常好，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l***1,黑色,商品很好，很划算，功能很全，画质很不错！可以下手，放卧室很合适！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b***9,黑色,上午到的，中午师傅就来安装。物超所值。师傅态度也十个赞。非常满意,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大***8,黑色,上午拍下，下午就送到了。快递小哥还试了一下机子，像很清晰哟，忘了拍照，今天出门了，没在家，下次追评的时候给补上吧。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
火***动,黑色,师傅非常好?直接送到门口！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***r,黑色,十分滿意。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真***君,黑色,使用了一段时间了，算是迟来的评价了吧：  Emmm.....个人用着感觉挺好的。分辨率略低，至于清晰度看上去还算可以，算是比较满意了吧。 很好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
番***条,黑色,试了一下屏幕清晰，售后客服态度也很好，一步一步教会安装,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***9,黑色,视频播放蛮清晰的，就是物流快递慢了一些。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陶***容,黑色,是个脚落都有暗影，联系客服，回复一直是同步中，便宜无好货，售后的解决方式就是拖着，态度也是爱理不理的，建议大家不要购买，谁买谁上当，购物体验差到极点，本来想退货的，想想都不退了，不要买，不要买，不要买，大家千万不要买，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
啊***啊,黑色,是用地频天线看电视，没有网络没有有线电视，很清晰，用了一个星期才评论，没有什么问题，希望比较耐用，开始还满意,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
徐***8,黑色,收到 安装正在摸索使用中，以后追加。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蕊***9,黑色,收到 很完美 送来的很及时,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r***y,黑色,送货超级快，性价比很高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冷***7,黑色,送货快，电视清晰，价格实惠,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
邵***2,黑色,送货确实快，难得碰到一个不需要沟通就把货送上楼的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
兜***后,黑色,送货上门。服务特别好。给送货小哥哥点赞。电视性价比高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***米,黑色,送货上门棒棒哒，电视机质量超级好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天***明,黑色,送货师傅很好，客服部服务也很好。有个小插曲最后都解决了。谢谢你们。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花***酒,黑色,送货速度快！电视轻便！使用方法简单！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k***n,黑色,太差了，东西送到没有说明书遥控器螺丝，前前后后催了两个星期才分两次发到,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
燕***1,黑色,太快了 晚上下单 第二天就到了 简直了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***帅,黑色,太小了 和图上对比差距,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***亮,黑色,特地看了几天才评论的！感觉挺超值的！小米电视值得信赖！???,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
源***2,黑色,特意用过了才来体验，就这个价位来说，性价比很高，放在卧室挺好，就是安装软件麻烦点，其他都挺好！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哈***龙,黑色,挺棒的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f***y,黑色,挺不错的，老人家喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巴***8,黑色,挺超值的。值得购买 性价比超高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亦***飞,黑色,挺好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傲***风,黑色,挺好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***e,黑色,挺好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***i,黑色,挺好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
星***8,黑色,挺好的 满意。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***9,黑色,挺好的！很方便，功能强大，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林***2,黑色,挺好的，操作简单，可以用手机下载投屏神器，随时随地操作,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***木,黑色,挺好的，第一次买小米，全五星好评！！！！！！！！！！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***菲,黑色,挺好的，反应快，画面够用。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
兰***坏,黑色,挺好的，非常感谢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知***赢,黑色,挺好的，老人很喜欢。客服和快递员都很好，非常的棒！给你们点赞哦！??????,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***4,黑色,挺好的，买了好几回了，送货快，电视质量还好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l***思,黑色,挺好的电视机了，挺清晰的，主要现在都是网络看电视了.可以自己选择清晰度，也没有什么挑剔的，送货速度超快，颜色和图片一样  功能也大多都有的，好评好评！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
相***6,黑色,挺满意超级清晰。老爸满意一直说物超所值,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
娜***9,黑色,挺满意的！谢谢小米！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
何***6,黑色,投屏功能比较好用 送货比较快,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n***0,黑色,图像清晰，安装简单,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋***孙,黑色,外观漂亮，画面清晰度有限。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哈***王,黑色,完美,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九***忘,黑色,我妈很满意和高兴,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
素***仙,黑色,我去年买了一台小米电视用着挺好，而且小米电视自身产生的热量很少，夏天不用因天热用不用开电视而纠结了。下订单后.发货和物流都很快，.好评！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***兰,黑色,我是绍兴柯桥的顾客，对小米电视很满意，服务也好，物流也好，值得购买，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孙***2,黑色,我是忠实的米粉，这次买的电视又是我愉快的一次购物，比同种型号价格低，质量好。支持小米,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***l,黑色,无力说啥，差到极致！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3***q,黑色,五星好评！好清晰,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
莘***贝,黑色,物超所值,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
唐***7,黑色,物流超给力日，晚上下单第二天就收到宝贝了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杨***2,黑色,物流超快，当天送到，画面清晰，超赞,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
无***0,黑色,物流超快，头天下单，第二天就收到货了，画面清晰，适合卧室看,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
成***7,黑色,物流服务特别满意，送货愉快,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
追***羽,黑色,物流跟电视都不错，又快又好，全五星,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***x,黑色,物流很给力  送货上门,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***斯,黑色,物流很给力，谢谢！小米很棒！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蓝***5,黑色,物流很快,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蒙***妞,黑色,物流很快！服务很好！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
银***装,黑色,物流很快，第二天就收到了。给力。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
那***福,黑色,物流很快，电视也超棒。客服也很好，很愉快的一次购物,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8***u,黑色,物流很快，很积极。该主动帮我开箱验货,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x***3,黑色,物流很快，画面清晰，小米的忠实粉,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丹***9,黑色,物流很快，头天订下单，第二天就到货了。电视清晰，使用也简单，教了一下老人，也会用了。确实蛮好。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***要,黑色,物流很快啊昨晚买明天到,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商***3,黑色,物流很快一天就到了，快递员送到了还通电试了下，很好不错,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佳***园,黑色,物流快，电视好，满意！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***0,黑色,物流快、服务好。电视还没用,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***4,黑色,物流满意,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
芥***饼,黑色,物流日日顺真的很快，很快，快。小米电视性价比真的很高，很高，高。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
清***士,黑色,物流特好，有责任性。必须给5分。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
二***售,黑色,物流特快，电视画面清晰，售后服务有问必答，5分,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今***1,黑色,物流特快，性价比高。由于未安无线网，暂时连接小卫星观看，效果不错。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湄***8,黑色,物流尤其棒！！！要求送进屋并教会我使用。赞,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***翅,黑色,物美价廉，赞赞赞！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d***9,黑色,物美价廉。性价比高。好评！ 乐米鸿奥，猫米苗苗，解惑，服务周到。赞！5分。给快递小哥点赞！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***n,黑色,物美廉价！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***游,黑色,喜欢就是没有记忆播放功能，老人家以前是看DVD的方便,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刘***5,黑色,系统好用，图像清晰,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枭***下,黑色,先买了咋说,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指***冒,黑色,先用了在说  快递五个星,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高***五,黑色,相信小米，支持小米！这款电视可以下载当贝市场，直播也可以看，浪费我前段时间买的盒子了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毛***娟,黑色,想了好久才下的单，没让我失望，电视清晰，老公都喜爱，满意一次购物，还有第一次超出差不多900快的东西在网上买的，不般都是在实体店买的，喜欢喜欢喜欢喜欢喜欢喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代***容,黑色,向往已久的小米。小米上市伊始，雷布斯饥饿营销，小米手机想买而不得。转求其他，同时的荣耀，以后还有cool。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q***0,黑色,像素不是很赞,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***g,黑色,小米壁挂垄断服务太过份了，自己壁挂不给安装说明书，还说可以自由选择，这让客户怎么选择,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w***n,黑色,小米的，没问题，很好，这个价格历史最优惠了800    。。32寸,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***郎,黑色,小米的品质很好，很满意的一次网购！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***运,黑色,小米电视，这才是真正意义上的网络电视，前三集在手机上看的，买回来马上投屏到小米电视上，看电视连续剧（天下第一楼）全新的体验，感觉确实不错。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
翻***静,黑色,小米电视棒棒哒！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沈***0,黑色,小米电视不错，播放电视和投影播放很好。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刘***银,黑色,小米电视不错，性价比很高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
董***n,黑色,小米电视很棒，我已经买了几个了，远电视就买小米电视,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
虹***8,黑色,小米电视很好！画面清晰！快递员直接送货上门，还开机验货！给你个赞！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俊***0,黑色,小米电视就是不一样，屏幕颜色好，性能稳定，运行速度快，准备下手个大的?,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘻***哥,黑色,小米电视是大品牌  画面清新  声音挺大  送货上门服务特别好   还有保修   很满意！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三***雨,黑色,小米电视收到,正面,安全送达,喜欢小米产品,支持国货,电视清淅,质优价廉,自己买了个挂架,自己打孔安装的,安全稳固。好评!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***师,黑色,小米电视质量不错，清晰度满意！大家放心购买。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洪***恋,黑色,小米还可以的啊，性价比高，现在家里手机也都是小米，可以投屏，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叶***1,黑色,小米其实还是蛮努力的做电视，一直在追求更好品质和更高技术，一心想做性价比高的电视产品，这点的确值得表扬。要说小米电视给人印象最深，颜值和品质最惊人的电视产品要属于小米电视4，4.9MM超薄机身，无边框设计，全金属机身，采用行业首创分体式设计、金属拉丝工艺，可以说是小米做电视以来的最美电视；去年还惊艳了一堆歪果仁。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i***0,黑色,小米确实性价比高，值得买,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
霹***咪,黑色,小米一如既往的好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新***城,黑色,小米真棒，国货也是棒棒的，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黄***z,黑色,小米忠粉，很不错，和以前买一千多的一样，只可惜我们山里没通网,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***y,黑色,性(x&igrave;ng)价比高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***y,黑色,性价比不错，最便宜的小米电视了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
我***饽,黑色,性价比超高！几百块钱买台电视简直太给力了！临时放客厅，等大电视到了就挂到卧室！还有不得不说一下物流，当天就送到家了，是真的送到家，而且帮忙调试通电以后才签收的，绝对的好评！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
品***5,黑色,性价比高，给老人看的，不错&hellip;&hellip;,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
熊***骨,黑色,性价比高，画面清晰度很好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p***9,黑色,性价比高。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
传***神,黑色,性价比合适，挺好的！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l***e,黑色,性价比很高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***j,黑色,性价比很高！安装简单，我自己就操作了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***8,黑色,性价比很高的电视，32寸的电视这个清晰度算不错，功能也挺好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***我,黑色,性价比强，小米电视非常好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
我***h,黑色,颜色偏黄的感觉真的很不错，师傅说他们都是安装固定的调试工作压力大的问题是厂家的销售人员的服务质量，我只能呵呵了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***头,黑色,遥控垃圾，不灵，差,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***言,黑色,遥控器和包装不小心丢了，结果不给配,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x***丝,黑色,爷爷很喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仁***神,黑色,也算是物美价廉，给长辈用的，正在摸索中。。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
市***地,黑色,一分钱一分货！有道理！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***花,黑色,一分钱一分货，凑活用先，画质一般般,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋***3,黑色,一如既往的好，很喜欢小米的很多东西。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***x,黑色,一如既往的喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杨***g,黑色,一天就到真快，给老人买的，够便宜,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天***扬,黑色,一直都用小米，价格实惠：非常满意的一次网购,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
王***0,黑色,已经买了三个了，电视很好。。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
纪***华,黑色,已经用上了，一如既往地好用,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
扶***海,黑色,已试用，给老人买的，很好很强大，就这个价位可以了，雷老板有心了，小米良心之做！顶！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f***3,黑色,应该还不错，买来送人了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中***8,黑色,应该还行吧    我自己没看到货   寄回老家的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
清***文,黑色,用了几天才来评价，屏幕效果清晰 很好  功能也全,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d***6,黑色,用了几天感觉还不错,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取***了,黑色,用了蛮久了，质量好，操作简单，小米就是好，在这家已经买了两个电视了，值得信赖。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱***荣,黑色,用了四天。送货是苏宁易购的快递员。送货上门插电。没问题后。立马签字。屏完好。确认收货。音质还可以接受。大概一台电视七八斤。画质对得起价格。总体来说还不错。就看能用多久了。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
